state,area_nr,area_name,total_n,germans_n,foreigner_n,for_prop,pop_move_n,pop_migr_background_n,income,unemp_n,unemp_prop,votes_total,afd_votes,afd_prop,east,east_num,state_id,enjoyer,harmony_seeker,hedonist,self_determined,appreciater,type_unknown,conformist,responsibility_denier,total_n_z,germans_n_z,foreigner_n_z,for_prop_z,pop_move_n_z,pop_migr_background_n_z,income_z,unemp_n_z,unemp_prop_z,votes_total_z,afd_votes_z,afd_prop_z,afd_prop_log
Nordrhein-Westfalen,101,Leverkusen – Köln IV,311.3,257.2,54.10000000000002,17.4,3735.6000000000004,100.2386,20442,26.460500000000003,8.5,153667,14984,0.09750954987082458,no,0,10,0.30434782608695654,0.14492753623188406,0.13043478260869565,0.11594202898550725,0.10144927536231885,NA,0.10144927536231885,0.10144927536231885,0.9629486475396924,0.401207067193473,1.346486947583624,1.351913323233639,-0.052731379691027855,1.5576368654750852,-0.25558353714042314,1.4213030208983595,0.9811712551520912,-0.0936310373761207,-0.5576321421161845,-0.5506318779055773,-2.3278049583817957
Nordrhein-Westfalen,102,Wuppertal I,308.6,252.8,55.80000000000001,18,4567.280000000001,98.13480000000001,20746,29.6256,9.6,148559,16434,0.11062271555408962,no,0,10,NA,NA,NA,1,NA,NA,NA,NA,0.891650846563961,0.24498946994008994,1.437444515488463,1.4631160972767916,0.5336973848203431,1.4880010926195213,-0.1256613221093794,1.884136452342192,1.434666513470701,-0.3487984362317187,-0.3845594648927821,-0.3105520255146134,-2.201629826225777
Nordrhein-Westfalen,103,Solingen – Remscheid – Wuppertal II,309.6,266.1,43.5,14.1,4024.8,91.95120000000001,22492,27.554400000000005,8.9,162468,16221,0.09984119949774725,no,0,10,0.14285714285714285,NA,0.07142857142857142,0.2857142857142857,0.07142857142857142,NA,0.21428571428571427,0.21428571428571427,0.9180574395179356,0.7171926616378189,0.779339759471094,0.7402980659963023,0.15118743367070783,1.2833239536188248,0.6205366629044442,1.5812643145877878,1.146078621813404,0.34601819467715217,-0.4099832443745647,-0.5079433226184713,-2.3041743602329965
Nordrhein-Westfalen,104,Mettmann I,266.9,239.4,27.49999999999997,10.3,3736.5999999999995,65.12359999999998,24519,17.081599999999998,6.4,159165,15053,0.09457481230169949,no,0,10,0.16477272727272727,0.125,0.10795454545454546,0.14772727272727273,0.1590909090909091,NA,0.1875,0.10795454545454546,-0.20950407961678635,-0.23076412169521576,-0.07673146786857363,0.03601383038967195,-0.0520262662285052,0.39533048472447563,1.4868272216805154,0.049823930137066146,0.11540758018019973,0.1810186021908483,-0.5493962698896916,-0.6043619518953338,-2.3583640931152963
Nordrhein-Westfalen,105,Mettmann II,216.4,190.8,25.599999999999994,11.8,3570.6,52.8016,24519,13.8496,6.4,124443,11926,0.09583504094243951,no,0,10,0.1896551724137931,0.10344827586206896,0.1896551724137931,0.20689655172413793,0.08620689655172414,NA,0.1206896551724138,0.10344827586206896,-1.5430370237925093,-1.9562584913575922,-0.17838992611515775,0.3140207654975524,-0.16907510100737122,-0.012527673430414816,1.4868272216805154,-0.42279230645149907,0.11540758018019973,-1.5535002746815232,-0.9226364503569876,-0.5812893000768756,-2.345126889041786
Nordrhein-Westfalen,106,Düsseldorf I,324,263,61,18.8,3628.7999999999997,106.596,24128,24.948,7.7,171910,12029,0.06997266011284975,no,0,10,0.16666666666666666,NA,0.16666666666666666,0.3333333333333333,NA,NA,0.3333333333333333,NA,1.298312378055171,0.607130263572934,1.7156676643738538,1.6113864626676613,-0.1280374974885158,1.7680667838855626,1.3197233201109821,1.2001297356755232,0.6513565218294659,0.817688237745781,-0.9103423222507735,-1.0547856869921075,-2.6596506830414666
Nordrhein-Westfalen,107,Düsseldorf II,288.2,234.6,53.599999999999994,18.6,3227.8399999999997,94.81779999999999,24128,22.191399999999998,7.7,142546,12968,0.09097414168058031,no,0,10,0.16666666666666666,NA,0.16666666666666666,0.3333333333333333,NA,NA,0.3333333333333333,NA,0.35295635030287564,-0.40118331869890766,1.3197347217292579,1.574318871319944,-0.41075979142185465,1.3782084038839442,1.3197233201109821,0.7970313700257581,0.6513565218294659,-0.64917462443037,-0.7982628436902391,-0.6702841321000711,-2.3971799702018988
Nordrhein-Westfalen,108,Neuss I,295.7,257.7,38,12.8,5854.86,68.011,23689,16.8549,5.7,158773,14893,0.09380058322258822,no,0,10,0.0851063829787234,0.1276595744680851,0.1276595744680851,0.06382978723404255,0.11702127659574468,NA,0.2978723404255319,0.18085106382978725,0.5510057974576861,0.41895906688135753,0.4850652750730838,0.4993587222361394,1.4415873768960816,0.49090341491896017,1.1321053845891789,0.01667352765110494,-0.17318031147709756,0.1614364525527523,-0.5684939446177911,-0.6185367749334536,-2.3665842052644668
Nordrhein-Westfalen,109,Mönchengladbach,260,225.9,34.099999999999994,13.1,3848,67.08,20705,25.74,9.9,130836,12373,0.09456877312054786,no,0,10,0.42857142857142855,NA,0.14285714285714285,0.14285714285714285,NA,NA,0.2857142857142857,NA,-0.39170957099921133,-0.7100681132680982,0.27639791340903985,0.5549601092577153,0.02652337349658982,0.46008731808060577,-0.14318372611027674,1.315944110483117,1.5583470384666858,-1.2341413904051257,-0.8692823215853593,-0.604472519072968,-2.3584279512804063
Nordrhein-Westfalen,110,Krefeld I – Neuss II,269.4,239.9,29.49999999999997,10.9,4229.579999999999,67.88879999999999,22513,21.013199999999998,7.8,154179,12104,0.07850615194027721,no,0,10,0.19791666666666666,0.08333333333333333,0.15625,0.1875,0.14583333333333334,NA,0.0625,0.16666666666666666,-0.14348759723184953,-0.21301212200733122,0.030277435548884638,0.14721660443282408,0.29558056852622655,0.48685859533394715,0.6295115527585623,0.6247428644723397,0.692583363494794,-0.06805435213452592,-0.9013902872219768,-0.8985519057837417,-2.544578288598486
Nordrhein-Westfalen,111,Viersen,297.7,271.5,26.19999999999999,8.8,3602.1699999999996,50.0136,21988,19.945899999999998,6.7,172016,12841,0.07465003255511116,no,0,10,0.1686746987951807,0.26506024096385544,0.12048192771084337,0.08433734939759036,0.0963855421686747,0.012048192771084338,0.10843373493975904,0.14457831325301204,0.6038189833656356,0.908914258266971,-0.14628725508992058,-0.24199310471820853,-0.14681466899551113,-0.10481046396245815,0.40513930640560847,0.4686712959974091,0.23908810517618417,0.822983410862205,-0.8134216230056681,-0.9691509201753674,-2.5949443188937353
Nordrhein-Westfalen,112,Kleve,310.3,269.1,41.19999999999999,13.3,6609.39,56.78490000000001,19649,19.8592,6.4,167653,11621,0.06931578915975259,no,0,10,0.16853932584269662,0.25842696629213485,0.16853932584269662,0.1348314606741573,0.12359550561797752,0.02247191011235955,0.07865168539325842,0.0449438202247191,0.9365420545857177,0.8237046597651261,0.6562795205410163,0.5920277006054329,1.9736166377737812,0.11931954304242892,-0.5944924730602181,0.4559931314824873,0.11540758018019973,0.6050320872116619,-0.9590413928074274,-1.0668118815257994,-2.6690825609343025
Nordrhein-Westfalen,113,Wesel I,263.5,244.3,19.19999999999999,7.3,4268.7,50.065,20936,18.7085,7.1,159095,14325,0.09004054181463905,no,0,10,0.22935779816513763,0.12844036697247707,0.08256880733944955,0.14678899082568808,0.13761467889908258,NA,0.13761467889908258,0.13761467889908258,-0.2992864956602998,-0.056794524753947126,-0.5208184170510245,-0.5200000398260892,0.3231646071801383,-0.10310912413701083,-0.04445993771497707,0.28772595838766596,0.4039954718374966,0.177521789755474,-0.6362906899025446,-0.687376764300505,-2.4074952454734935
Nordrhein-Westfalen,114,Krefeld II – Wesel II,241.8,212.7,29.100000000000023,12.1,3892.9800000000005,56.0976,20940,21.0366,8.7,132412,12172,0.09192520315379271,no,0,10,0.3333333333333333,0.1388888888888889,0.16666666666666666,0.1388888888888889,0.05555555555555555,NA,0.027777777777777776,0.1388888888888889,-0.872309562761551,-1.1787209050282503,0.008875654865395722,0.36962215251912833,0.05823937704088779,0.09656991537647698,-0.042750434885621226,0.6281646528189281,1.0636249384827472,-1.1554131561458418,-0.8932737754625345,-0.6528718074472254,-2.386780041802218
Nordrhein-Westfalen,115,Duisburg I,243,203.7,39.30000000000001,16.3,3353.4,75.81599999999999,16761,31.833,13.1,119621,13549,0.11326606532297841,no,0,10,0.06666666666666667,NA,NA,0.13333333333333333,0.2,NA,0.2,0.4,-0.8406216512167817,-1.498256899410172,0.5546210622944322,1.148041570821194,-0.32222574506742996,0.7492488884134352,-1.8287535158551336,2.2069251530369938,2.877605971757187,-1.794380697015449,-0.7289144123338275,-0.26215676859031467,-2.1780156675232263
Nordrhein-Westfalen,116,Duisburg II,248.2,200,48.19999999999999,19.3,3425.16,77.43839999999999,16761,32.514199999999995,13.1,101888,15719,0.15427724560301506,no,0,10,0.06666666666666667,NA,NA,0.13333333333333333,0.2,NA,0.2,0.4,-0.7033073678561135,-1.629621697100517,1.0308106825021204,1.7040554410369548,-0.27162680299675873,0.8029503229038178,-1.8287535158551336,2.3065372137932223,2.877605971757187,-2.6802231958224807,-0.46990219883397705,0.48868847700707574,-1.8690039990357623
Nordrhein-Westfalen,117,Oberhausen – Wesel III,278.4,245.1,33.29999999999998,12,3145.92,62.36159999999999,18676,27.84,10,148852,18559,0.12468089108644828,no,0,10,0.20754716981132076,0.1320754716981132,0.18867924528301888,0.11320754716981132,0.11320754716981132,NA,0.05660377358490566,0.18867924528301888,0.094171739353923,-0.028391325253332482,0.23359435204205595,0.3510883568452697,-0.4685226862717624,0.3039082941041375,-1.0103290363010258,1.6230276800487076,1.5995738801320138,-0.3341617784665092,-0.13091847241020965,-0.05317064345809019,-2.081997677120665
Nordrhein-Westfalen,118,Mülheim – Essen I,252.4,221.9,30.5,12.1,4442.240000000001,60.3236,21940,23.7256,9.4,141660,16200,0.11435832274459974,no,0,10,0.06060606060606061,0.12121212121212122,0.15151515151515152,0.18181818181818182,0.12121212121212122,NA,0.12121212121212122,0.24242424242424243,-0.5923996774494191,-0.8520841107711744,0.08378188725761529,0.36962215251912833,0.44552999746643085,0.2364505010251192,0.38462527245333844,1.0213778521341053,1.352212830140045,-0.6934342789695359,-0.41248981418262776,-0.24215938528184017,-2.168418578087138
Nordrhein-Westfalen,119,Essen II,246.2,200.5,45.69999999999999,18.5,4530.079999999999,60.318999999999996,20046,29.2978,11.9,109215,16339,0.14960399212562378,no,0,10,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,NA,0.1111111111111111,0.25925925925925924,-0.7561205537640628,-1.6118696974126325,0.8970495532302974,1.5557850756460851,0.5074671640144756,0.23629824104074054,-0.42482431724665115,1.8362021694357156,2.3828838717732492,-2.314206842765518,-0.39589870926259124,0.40312912146034535,-1.8997635284660976
Nordrhein-Westfalen,120,Essen III,253.3,226.7,26.600000000000023,10.6,4660.72,62.0585,20046,30.142700000000005,11.9,152409,12735,0.08355805759502391,no,0,10,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.18518518518518517,0.1111111111111111,NA,0.1111111111111111,0.25925925925925924,-0.5686337437908418,-0.6816649137674835,-0.12488547440642711,0.09161521741124785,0.5995831867585192,0.29387568513345563,-0.42482431724665115,1.9597521255909391,2.3828838717732492,-0.1564737522861329,-0.8260738325130341,-0.806060070236166,-2.482213588195551
Nordrhein-Westfalen,121,Recklinghausen I,217.9,197.2,20.700000000000017,9.5,2331.5299999999997,43.797900000000006,19382,22.879500000000004,10.5,122884,14776,0.12024348165749812,no,0,10,0.12244897959183673,0.08163265306122448,0.12244897959183673,0.16326530612244897,0.2653061224489796,NA,0.14285714285714285,0.10204081632653061,-1.503427134361547,-1.729032895352671,-0.44056173948792926,-0.11225653500119777,-1.0427600390161058,-0.31055011285414397,-0.7086017869197203,0.8976524196534174,1.8057080884586547,-1.6313792830636447,-0.5824591192627139,-0.1344120939539226,-2.118236578055949
Nordrhein-Westfalen,122,Recklinghausen II,249,224.2,24.80000000000001,10,3137.4,50.04900000000001,19382,26.145,10.5,139515,17386,0.12461742464967925,no,0,10,0.21311475409836064,0.06557377049180328,0.11475409836065574,0.16393442622950818,0.06557377049180328,NA,0.26229508196721313,0.11475409836065574,-0.6821820934929334,-0.7704249122069061,-0.22119348748214016,-0.019587556631904278,-0.4745302529724608,-0.10363872408267506,-0.7086017869197203,1.3751673703279097,1.8057080884586547,-0.8005866028820766,-0.27092830026058967,-0.05433260641496306,-2.0825068377056675
Nordrhein-Westfalen,123,Gelsenkirchen,260.4,216.1,44.29999999999998,17,3619.56,76.5576,16135,36.71639999999999,14.1,118066,20113,0.17035386986939507,no,0,10,NA,NA,NA,NA,NA,NA,1,NA,-0.38114693381762205,-1.0580073071506353,0.8221433208380764,1.2777781405382047,-0.13455274588223085,0.7737958458949861,-2.0962907086493225,2.92102605952109,3.289874388410469,-1.8720598875441206,0.05456769338645743,0.7830242365058823,-1.7698774179662122
Nordrhein-Westfalen,124,Steinfurt I – Borken I,272.2,245.2,27,9.9,3565.8199999999997,42.4632,20497,11.9768,4.4,153570,9718,0.06328058865663867,no,0,10,0.0975609756097561,0.12195121951219512,0.07317073170731707,0.14634146341463414,0.0975609756097561,0.12195121951219512,0.21951219512195122,0.12195121951219512,-0.06954913696072,-0.024840925315755776,-0.10348369372293667,-0.03812135230576291,-0.1724455433582327,-0.3547286783215466,-0.23207787323678036,-0.6966523583955169,-0.7091292531263638,-0.09847662032228222,-1.1861843616047616,-1.1773061802279488,-2.76017665315389
Nordrhein-Westfalen,125,Bottrop – Recklinghausen III,268,242.8,25.19999999999999,9.4,3644.7999999999997,57.62,19296,25.46,9.5,150528,18719,0.12435560161564625,no,0,10,0.10526315789473684,0.15789473684210525,0.10526315789473684,0.21052631578947367,0.21052631578947367,NA,0.15789473684210525,0.05263157894736842,-0.18045682736741356,-0.11005052381760072,-0.19979170679864972,-0.1307903306750564,-0.11675568208814315,0.14696135020645631,-0.7453560977508709,1.2749996345410386,1.393439671805373,-0.25043809787097626,-0.11182079768211009,-0.05912614268846679,-2.08461006257686
Nordrhein-Westfalen,126,Borken II,260.3,242.4,17.900000000000006,6.9,3383.9,38.2641,20527,10.1517,3.9,157053,9401,0.05985877378973977,no,0,10,0.11764705882352941,0.0784313725490196,0.13725490196078433,0.21568627450980393,0.058823529411764705,0.058823529411764705,0.19607843137254902,0.13725490196078433,-0.38378759311301863,-0.12425212356790856,-0.5903742042723714,-0.5941352225215238,-0.30071978446046954,-0.4937188740615404,-0.21925660201661157,-0.9635372264022593,-0.9152634614530049,0.0755147755692698,-1.224021629659809,-1.2399538145213749,-2.8157672614025495
Nordrhein-Westfalen,127,Coesfeld – Steinfurt II,244.8,231.2,13.600000000000023,5.6,2986.56,29.131200000000003,21996,8.0784,3.3,155826,9506,0.06100394029237739,no,0,10,0.23809523809523808,0.10884353741496598,0.09523809523809523,0.12244897959183673,0.09523809523809523,0.006802721088435374,0.14965986394557823,0.1836734693877551,-0.7930897838996269,-0.5218969165765227,-0.8204433466199058,-0.8350745662816871,-0.5808895676594742,-0.7960178330465106,0.40855831206432014,-1.2667164477262298,-1.1626245114449738,0.014220649023494805,-1.2114887806194936,-1.2189877555576585,-2.7968168219379836
Nordrhein-Westfalen,128,Steinfurt III,254.1,234.8,19.299999999999983,7.6,4091.01,41.1642,20477,12.196799999999998,4.8,151387,10341,0.06830837522376426,no,0,10,0.0784313725490196,0.11764705882352941,0.058823529411764705,0.09803921568627451,0.23529411764705882,0.13725490196078433,0.1568627450980392,0.11764705882352941,-0.5475084694276624,-0.3940825188237532,-0.5154679718801519,-0.4643986528045131,0.19787299602437497,-0.3977255739101851,-0.24062538738355954,-0.6644816987267412,-0.5442218864650513,-0.20752721384259748,-1.111822790632224,-1.0852559243214561,-2.6837228958562824
Nordrhein-Westfalen,129,Münster,310,280.7,29.30000000000001,9.5,7099,63.24,22127,17.05,5.5,190122,9392,0.04939985903788094,no,0,10,0.25,0.125,0.0625,0.125,NA,NA,0.25,0.1875,0.928620076699525,1.235551052524046,0.01957654520714094,-0.11225653500119777,2.3188472401598093,0.3329833311211203,0.46454452972572385,0.045203053566460503,-0.255633994807754,1.7274589245034455,-1.2250958738632645,-1.4314388281668928,-3.007807708276523
Nordrhein-Westfalen,130,Warendorf,277.4,252.9,24.49999999999997,8.9,4271.96,58.531400000000005,22079,15.811799999999998,5.7,162139,12024,0.07415859231893622,no,0,10,0.12,0.12,0.18,0.16,0.12,0.06,0.18,0.06,0.06776514639994828,0.24853986987766663,-0.23724482299476102,-0.2234593090443499,0.32546327706796435,0.17712868711137197,0.4440304957734538,-0.13585926826026076,-0.17318031147709756,0.329583176230893,-0.9109391245860265,-0.9781483584911534,-2.601549339580309
Nordrhein-Westfalen,131,Gütersloh I,322.1,284.4,37.700000000000045,11.7,5507.910000000001,86.3228,23294,15.138700000000002,4.7,175031,15082,0.08616759316921002,no,0,10,0.09090909090909091,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.3181818181818182,0.09090909090909091,0.09090909090909091,1.2481398514426196,1.3669158502143912,0.46901393956046744,0.2954869698236935,1.1969482610736266,1.0970239327326865,0.9632919801902898,-0.234286863819593,-0.5854487281303793,0.9735961179001117,-0.5459348163452235,-0.7582838939419014,-2.4514611213122586
Nordrhein-Westfalen,132,Bielefeld – Gütersloh II,344.5,299.9,44.60000000000002,12.9,3617.25,112.65150000000001,21228,29.627,8.6,184603,16478,0.08926182131384647,no,0,10,NA,NA,NA,0.5,NA,0.5,NA,NA,1.839647533611653,1.9172278405388117,0.8381946563506972,0.517892517909998,-0.13618155798065962,1.968503813321283,0.08033376882799916,1.8843411747219025,1.0223980968174193,1.4517602412058643,-0.3793076043425547,-0.7016338176619745,-2.416181415397581
Nordrhein-Westfalen,133,Herford – Minden-Lübbecke II,301.1,275.9,25.200000000000045,8.4,4486.39,77.3827,22131,17.1627,5.7,167031,18097,0.10834515748573618,no,0,10,0.16666666666666666,NA,NA,0.16666666666666666,NA,0.6666666666666666,NA,NA,0.6936013994091504,1.0651318555203542,-0.19979170679864666,-0.3161282874136434,0.4766607568368339,0.8011066530929737,0.46625403255507974,0.06168320513314721,-0.17318031147709756,0.5739604110001932,-0.1860630081875972,-0.3522502559853806,-2.2224332452543227
Nordrhein-Westfalen,134,Minden-Lübbecke I,264.1,246.5,17.600000000000023,6.7,3908.6800000000007,63.1199,21652,13.997300000000001,5.3,149668,15825,0.10573402464120586,no,0,10,0.07142857142857142,NA,NA,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.07142857142857142,NA,-0.2834425398879144,0.021314273872744413,-0.6064255397849893,-0.6312028138692413,0.06930965840250365,0.32900802152897596,0.26154106873971805,-0.40119409539205253,-0.3380876781384104,-0.29339893636271747,-0.4572499893266111,-0.4000556755941681,-2.2468285396901915
Nordrhein-Westfalen,135,Lippe I,221.4,204.2,17.200000000000017,7.8,4760.1,58.006800000000005,22582,15.2766,6.9,127537,14147,0.11092467284003858,no,0,10,0.125,0.16666666666666666,0.041666666666666664,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.041666666666666664,NA,-1.4110040590226356,-1.4805048997222874,-0.6278273204684812,-0.42733106145679567,0.6696573626640839,0.1597644288928964,0.6590004765649505,-0.21412170941811948,0.32154178850684056,-1.3989411650379797,-0.6575368530375554,-0.3050236990685044,-2.1989039311013774
Nordrhein-Westfalen,136,Höxter – Lippe II,273.4,254.8,18.599999999999966,6.8,3909.62,59.054399999999994,21226,16.1306,5.9,158102,15192,0.09608986603585028,no,0,10,0.12,0.04,NA,0.12,0.12,0.44,0.04,0.12,-0.037861225415950626,0.31599746869162804,-0.5529210880762632,-0.6126690181953827,0.06997246505727495,0.1944399853352807,0.07947901741332124,-0.08924105779477928,-0.09072662814644115,0.12791700763652164,-0.532805164969655,-0.5766238842429519,-2.342471420846807
Nordrhein-Westfalen,137,Paderborn – Gütersloh III,331.4,303.9,27.5,8.3,5567.5199999999995,93.1234,20240,19.2212,5.8,185897,18483,0.09942602624033739,no,0,10,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.3181818181818182,0.13636363636363635,0.045454545454545456,1.4937211659145835,2.059243838041888,-0.0767314678685721,-0.334662083087502,1.238980074574639,1.3221237696380714,-0.341913430022893,0.36269821844303635,-0.13195346981176956,1.5164013167969261,-0.13998986790605697,-0.51554444173518,-2.3083413661881953
Nordrhein-Westfalen,138,Hagen – Ennepe-Ruhr-Kreis I,287.6,246.8,40.80000000000001,14.2,4572.84,81.1032,21467,27.034400000000005,9.4,148785,17622,0.11843935880633129,no,0,10,0.3125,0.075,0.075,0.175,0.15,NA,0.1125,0.1,0.3371123945304917,0.03196547368547554,0.6348777398575259,0.7588318616701609,0.5376178156719723,0.9242551904582774,0.1824765628820105,1.505224573552499,1.352212830140045,-0.337508727511796,-0.2427592300366428,-0.16744252750941882,-2.133354189421529
Nordrhein-Westfalen,139,Ennepe-Ruhr-Kreis II,227.4,207.7,19.700000000000017,8.6,3229.08,44.57040000000001,24236,14.781,6.5,136424,13190,0.09668386794112473,no,0,10,0.28735632183908044,0.1724137931034483,0.13793103448275862,0.11494252873563218,0.12643678160919541,NA,0.11494252873563218,0.04597701149425287,-1.2525645012987874,-1.3562409019070958,-0.4940661911966584,-0.27906069606592615,-0.4098854507283256,-0.2849803654775287,1.3658798965035899,-0.2865934318355987,0.15663442184552775,-0.9549958491355326,-0.7717648200050009,-0.5657487154863917,-2.33630871628139
Nordrhein-Westfalen,140,Bochum I,276.2,244.7,31.5,11.3,3286.7799999999997,64.907,19422,27.3438,9.9,155734,15189,0.09753168864859312,no,0,10,0.3333333333333333,NA,0.1111111111111111,0.1111111111111111,0.1111111111111111,NA,NA,0.3333333333333333,0.03607723485517891,-0.04259292500364031,0.13728633896634443,0.22135178712825893,-0.36920040394073184,0.38816102546004266,-0.691506758626162,1.5504682194684953,1.5583470384666858,0.009624838394145742,-0.5331632463708069,-0.5502265543836172,-2.327577942002781
Nordrhein-Westfalen,141,Herne – Bochum II,244.4,214,30.400000000000006,12.5,3128.32,63.7884,18311,28.105999999999998,11.5,126558,16994,0.13427835458841006,no,0,10,0.27586206896551724,0.034482758620689655,0.13793103448275862,0.1724137931034483,0.06896551724137931,NA,0.034482758620689655,0.27586206896551724,-0.8036524210812169,-1.1325657058397502,0.07843144208674269,0.4437573352145632,-0.48093268321217225,0.35113536925877187,-1.1663211694797462,1.661924932193682,2.2179765051119364,-1.4478465846698572,-0.3177176033444336,0.12254265694039425,-2.0078403605318393
Nordrhein-Westfalen,142,Dortmund I,283.8,248.1,35.70000000000002,12.7,3150.18,82.0182,18206,32.637,11.5,154923,15197,0.09809389180431569,no,0,10,0.125,0.15625,0.28125,0.03125,0.03125,NA,0.09375,0.28125,0.23676734130538743,0.07812067287397471,0.36200503614300766,0.48082492656228043,-0.46551890292141335,0.9545416873509671,-1.211195618750337,2.3244942910992488,2.2179765051119364,-0.030888231392833497,-0.532208362634402,-0.5399335668701702,-2.32183017934105
Nordrhein-Westfalen,143,Dortmund II,302.4,246.1,56.29999999999998,18.5,3356.6399999999994,87.39359999999999,18206,34.775999999999996,11.5,142416,15510,0.10890630266262218,no,0,10,0.125,0.15625,0.28125,0.03125,0.03125,NA,0.09375,0.28125,0.7279299702493164,0.007112674122436585,1.464196741342826,1.5557850756460851,-0.3199411774488549,1.1324674090962845,-1.211195618750337,2.637280841242485,2.2179765051119364,-0.6556687046674936,-0.49484853644755716,-0.34197663827241154,-2.217267375028128
Nordrhein-Westfalen,144,Unna I,253.6,232,21.599999999999994,8.5,3017.84,58.83519999999999,20283,20.7952,8.2,149581,14690,0.09820766006377815,no,0,10,0.19047619047619047,0.1111111111111111,0.1111111111111111,0.11904761904761904,0.0873015873015873,NA,0.16666666666666666,0.21428571428571427,-0.5607117659046498,-0.49349371707590706,-0.3924077329500743,-0.29759449173978475,-0.5588336185517455,0.1871844660796767,-0.3235362746073177,0.5928646653460076,0.8574907301561064,-0.29774497467525407,-0.5927241194290674,-0.5378506627417352,-2.3206710619411353
Nordrhein-Westfalen,145,Hamm – Unna II,321.8,283.7,38.10000000000002,11.8,6242.92,85.277,18884,28.640200000000004,8.9,169703,19067,0.1123551145236089,no,0,10,0.13513513513513514,0.0945945945945946,0.13513513513513514,0.04054054054054054,0.17567567567567569,NA,0.28378378378378377,0.13513513513513514,1.240217873556427,1.3420630506513533,0.4904157202439579,0.3140207654975524,1.7152137071628704,1.062407956284189,-0.9214348891745223,1.7400411430803202,1.146078621813404,0.707438737104766,-0.07028335514849353,-0.27883473474513626,-2.18609075825736
Nordrhein-Westfalen,146,Soest,303,275.9,27.100000000000023,8.9,7605.3,61.812,21376,18.18,6,173076,16165,0.09339827590191592,no,0,10,0.2571428571428571,0.17142857142857143,0.05714285714285714,0.14285714285714285,0.17142857142857143,0.17142857142857143,NA,0.02857142857142857,0.7437739260217019,1.0651318555203542,-0.09813324855206254,-0.2234593090443499,2.675846186235352,0.28571653597056146,0.14358537351416517,0.21044326004699226,-0.049499786481113126,0.8759351420264442,-0.41666743052939953,-0.6259023405410072,-2.370882393211977
Nordrhein-Westfalen,147,Hochsauerlandkreis,263.8,242.7,21.100000000000023,8,3376.6400000000003,45.901199999999996,22750,12.6624,4.8,152814,12216,0.07994031960422475,no,0,10,NA,NA,NA,0.04,0.08,0.24,0.12,0.52,-0.2913645177741071,-0.11360092375517844,-0.41915995880443735,-0.39026347010907825,-0.3058389081983885,-0.2409308899968823,0.7307995953978957,-0.5963968844459129,-0.5442218864650513,-0.13624219462432452,-0.8880219149123071,-0.8722947250707861,-2.5264749276556038
Nordrhein-Westfalen,148,Siegen-Wittgenstein,280.8,253.3,27.5,9.8,5700.240000000001,56.721599999999995,23366,15.163200000000002,5.4,160964,17160,0.10660768867572873,no,0,10,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.4117647058823529,NA,0.11764705882352941,0.15754756244346324,0.26274146962797446,-0.0767314678685721,-0.056655147979621547,1.332562733320731,0.11722431325739324,0.9940630311186949,-0.23070422217466113,-0.29686083647308203,0.2708866817799675,-0.2979037658140303,-0.38406036694682716,-2.238599643437412
Nordrhein-Westfalen,149,Olpe – Märkischer Kreis I,280.6,250,30.600000000000023,10.9,3142.7200000000003,64.8186,25863,15.433000000000002,5.5,151288,13847,0.09152741790492307,no,0,10,0.11428571428571428,0.05714285714285714,NA,0.2,0.2,0.14285714285714285,0.11428571428571428,0.17142857142857143,0.1522662438526686,0.14557827168793613,0.08913233242848942,0.14721660443282408,-0.4707790493518368,0.3852349857602464,2.0612201723440773,-0.19125129499904386,-0.255633994807754,-0.212472705715484,-0.6933449931527421,-0.660154581579623,-2.3911167023523947
Nordrhein-Westfalen,150,Märkischer Kreis II,272,241,31,11.4,2312,76.16,24680,18.224,6.7,144207,16682,0.11568093088407637,no,0,10,0.11538461538461539,0.11538461538461539,0.038461538461538464,0.19230769230769232,0.07692307692307693,0.15384615384615385,0.2692307692307692,0.038461538461538464,-0.07483045555151464,-0.17395772269398546,0.11053411311197986,0.23988558280211758,-1.0565309049391853,0.7606352872452228,1.5556347105620878,0.21687739198074757,0.23908810517618417,-0.5662002607852744,-0.3549580690642278,-0.21794467050081148,-2.1569194735425423
Sachsen,151,Nordsachsen,197.6,192.1,5.5,2.8,1679.6,5.3351999999999995,18348,16.598399999999998,8.4,116556,31302,0.26855760321218985,yes,1,13,NA,NA,NA,NA,NA,1,NA,NA,-2.0394809713272344,-1.910103292169093,-1.253829405460613,-1.3540208451497306,-1.5024446586389149,-1.583665352236073,-1.1505082683082046,-0.020834536917263967,0.9399444134867632,-1.9474911272214803,1.3900919592158707,2.58096825510913,-1.3146898509398832
